id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
876772032673798997,Home in Bozeman · ★New · 2 bedrooms · 2 beds · 1 bath,4727963,Matthew,,Bozeman,45.68361,-111.02756,Entire home/apt,177,1,0,,,1,1,0,
877001808494830060,Home in Bozeman · ★New · 3 bedrooms · 3 beds · 2 baths,386319797,Jessie,,Bozeman,45.69165,-111.09339,Entire home/apt,513,2,0,,,1,346,0,
877800533994299020,Rental unit in Bozeman · ★New · 2 bedrooms · 3 beds · 2 baths,33861244,Sten,,Bozeman,45.68622939999999,-111.0355788,Entire home/apt,205,2,0,,,1,14,0,
881902444834952415,Rental unit in Bozeman · ★New · 2 bedrooms · 2 beds · 2.5 baths,10719166,Ted And Ann Marie,,Bozeman,45.650005,-111.0686823,Entire home/apt,108,30,0,,,4,279,0,
882034883903681660,Rental unit in Bozeman · ★New · 1 bedroom · 1 bed · 1 bath,37331595,Vacasa Montana,,Bozeman,45.67747,-111.04655,Entire home/apt,165,2,0,,,7,330,0,
882035010691499792,Condo in Bozeman · ★New · 1 bedroom · 1 bed · 1 bath,37331595,Vacasa Montana,,Bozeman,45.67928,-111.04774,Entire home/apt,166,2,0,,,7,323,0,
882048163388883742,Home in Bozeman · ★New · 3 bedrooms · 2 beds · 2.5 baths,59953192,Ashley,,Bozeman,45.70615,-111.09161,Entire home/apt,175,21,0,,,1,79,0,
883389619523678266,Home in Bozeman · ★New · 3 bedrooms · 3 beds · 2.5 baths,478163656,Steve,,Bozeman,45.67829,-111.07806,Entire home/apt,160,3,0,,,1,77,0,
883727695735208330,Home in Bozeman · ★New · 1 bedroom · 1 bed · 1.5 baths,513072847,Nicholas,,Bozeman,45.687623262626595,-111.0566309094429,Private room,56,1,0,,,1,3,0,
884064750408569156,Home in Bozeman · ★New · 3 bedrooms · 3 beds · 3 baths,485556286,Barbara,,Bozeman,45.6475576,-111.0683446,Entire home/apt,143,30,0,,,1,276,0,
884106583554500961,Guesthouse in Bozeman · ★New · 2 bedrooms · 3 beds · 1 bath,42294252,Ted,,Bozeman,45.6840083,-111.1008377,Entire home/apt,110,3,0,,,1,12,0,
886260834554889974,Home in Bozeman · ★New · 3 bedrooms · 3 beds · 2.5 baths,392160899,Amy,,Bozeman,45.68416,-111.1023,Entire home/apt,325,3,0,,,1,79,0,
886294351568966099,Home in Bozeman · ★New · 4 bedrooms · 4 beds · 2.5 baths,147570980,Catherine,,Bozeman,45.6727,-111.04027,Entire home/apt,400,30,0,,,2,296,0,
887744083816060888,Rental unit in Bozeman · ★New · 2 bedrooms · 3 beds · 2 baths,13164558,Nancy,,Bozeman,45.6827098,-111.0226566,Entire home/apt,225,14,0,,,1,212,0,
888674437339033450,Rental unit in Bozeman · ★New · 1 bedroom · 1 bed · 1 bath,87352080,Rebeccah,,Bozeman,45.68474,-111.08057,Entire home/apt,139,1,0,,,1,120,0,
