id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
6.95734010955023E+017,Short Drive to Stadiums - Large 4 Bedroom House,92742089,Crystal,Beacon Hill,Mid-Beacon Hill,47.5457107740539,-122.30609783373,Entire home/apt,264,1,24,2023-03-05,3.46,8,0,24,STR-OPLI-22-000051
6.95933688012652E+017,Modern Apartment in Prime Location (ID9037X21),263502162,Landing,Beacon Hill,South Beacon Hill,47.53596,-122.28951,Entire home/apt,110,30,0,,,87,363,0,
6.95935197151651E+017,Modern Apartment in Prime Location (ID9112X22),263502162,Landing,Queen Anne,Lower Queen Anne,47.62255,-122.35759,Entire home/apt,85,30,0,,,87,0,0,
6.95947040755875E+017,Modern Apartment in Prime Location (ID9787X67),263502162,Landing,Other neighborhoods,Ravenna,47.66296,-122.29354,Entire home/apt,115,30,0,,,87,80,0,
6.9594825914914E+017,Modern Apartment in Prime Location (ID9755X83),263502162,Landing,Other neighborhoods,Ravenna,47.66155,-122.29428,Entire home/apt,95,30,0,,,87,357,0,
6.96087229522708E+017,First Hill 1BR w/ Gym & Coworking,107434423,Blueground,Downtown,First Hill,47.6082071,-122.3301994,Entire home/apt,141,31,0,,,408,335,0,
6.96173703581868E+017,Condo in Historic Building - Quirky & Quaint,475423919,Ashley,Downtown,First Hill,47.60975,-122.32596,Entire home/apt,93,1,24,2023-03-20,3.6,1,330,24,Exempt
7.0231619270875E+017,Sentral 30+ Contemporary 2 BR in SLU,385511631,Sentral SLU,Cascade,South Lake Union,47.62168,-122.33354,Entire home/apt,116,30,0,,,2,129,0,
7.02865711709469E+017,Cozy Fremont Townhome w/ Parking,117925421,Vlad,Other neighborhoods,Fremont,47.6571,-122.34879,Entire home/apt,164,3,13,2023-03-10,2.31,3,47,13,STR-OPLI-22-000072
7.02895345954216E+017,Seattle *Rock 'N Roll* Glam - 1BD/1BA Urban Condo,80333752,Ashley & Mike,Downtown,Belltown,47.61443,-122.34874,Entire home/apt,156,2,36,2023-03-01,5.68,27,197,36,STR-OPLI-22-001518
7.03075819447356E+017,Modern 3 Beds Ballard Townhome w/Rooftop city view,458295751,Emma,Ballard,West Woodland,47.67241,-122.37294,Entire home/apt,169,3,19,2023-03-07,2.88,8,120,19,STR-OPLI-22-001368
7.03422952496034E+017,Stunning Queen Anne Craftsman getaway with View,86904,Sahar,Queen Anne,North Queen Anne,47.65312,-122.37156,Entire home/apt,380,3,2,2022-12-26,0.34,1,224,2,STR-OPLI-22-001335
7.03585067495935E+017,1939 West Queen Anne Townhome  wiith Puget Sound View,7435040,Vacation Rental LLC,Queen Anne,West Queen Anne,47.63678,-122.37199,Entire home/apt,200,30,7,2022-12-29,1.05,21,365,7,STR-OPLI-19-003321
7.03728774806396E+017,Cozy & Sweet Studio in Beacon Hill,475794162,Erin,Beacon Hill,North Beacon Hill,47.59013,-122.3179,Entire home/apt,77,1,21,2023-03-09,3.18,1,109,21,STR-OPLI-19-001816
7.03878176111418E+017,PandaHaus,47294573,Su,Seward Park,Seward Park,47.56447,-122.2771,Entire home/apt,86,2,19,2023-03-19,3.5,1,105,19,STR-OPLI-22-001513
7.04366074009663E+017,Chic Condo with Peek-a-boo Space Needle Views!,80333752,Ashley & Mike,Downtown,Belltown,47.61453,-122.34872,Entire home/apt,133,2,22,2023-03-05,3.33,27,209,22,STR-OPLI-21-000328
7.0436889460574E+017,Private suite in the forest,31551373,Lindsay & Chad,West Seattle,Gatewood,47.5413482,-122.3915413,Entire home/apt,96,1,36,2023-03-11,5.45,1,156,36,STR-OPLI-19-003411
6.96246701254809E+017,"Cozy, convenient home in the heart of Fremont",13684086,Patricia,Other neighborhoods,Fremont,47.6551,-122.34586,Entire home/apt,100,2,20,2023-02-20,3.31,1,170,20,STR-OPLI-22-001352
6.96586300611623E+017,Modern Apartment in Prime Location (ID3867X36),263502162,Landing,Rainier Valley,Columbia City,47.56039,-122.29201,Entire home/apt,81,30,0,,,87,0,0,
6.9662468689167E+017,"Market Finds - Walk to eats, brews, & views",76642600,Caitlin,Other neighborhoods,Fremont,47.6586,-122.36118,Entire home/apt,94,1,27,2023-03-12,3.95,4,164,27,STR-OPLI-19-001538
7.04389358005805E+017,Greenwood's Tranquility (Lower Unit),477279461,Jen,Other neighborhoods,Greenwood,47.70406,-122.3597,Entire home/apt,4000,2,0,,,17,346,0,STR-OPLI-22-000515
7.04464792805291E+017,Spacious Fremont Studio with HS Wi-Fi,29666316,Mish,Other neighborhoods,Fremont,47.6632,-122.34945,Entire home/apt,87,2,45,2023-03-19,6.99,11,122,45,STR-OPLI-22-001235
6.20260659162174E+017,Modern Home in the Heart of Seattle! with Pool!,386420269,Kathryn,Downtown,Belltown,47.61596,-122.34679,Entire home/apt,133,2,46,2023-03-13,4.58,21,212,46,STR-OPLI-19-001119
7.04985348226526E+017,"The Pearl | Impeccable, Parking, Fast WiFi, WD",353157781,Lane,Other neighborhoods,Crown Hill,47.70256,-122.37109,Entire home/apt,78,2,21,2023-03-13,3.12,2,251,21,STR-OPLI-22-001376
6.9667037726543E+017,Cozy Canopy apartment in Ballard,340706410,Vince,Ballard,Adams,47.67441,-122.39625,Entire home/apt,95,30,10,2022-10-13,1.38,52,0,10,STR-OPLI-22-001384
6.96706432239033E+017,Cheerful 3-bedroom Townhouse with Free Parking,475722660,Chenying,Other neighborhoods,Windermere,47.67267,-122.26816,Entire home/apt,169,2,22,2023-03-23,3.14,1,63,22,STR-OPLI-22-001354
6.96814523809917E+017,First Hill 1BR w/ Gym & Coworking,107434423,Blueground,Downtown,First Hill,47.6082071,-122.3301994,Entire home/apt,150,31,0,,,408,336,0,
6.96814923511178E+017,First Hill 1BR w/ Gym & Coworking,107434423,Blueground,Downtown,First Hill,47.6082792,-122.330229,Entire home/apt,154,31,0,,,408,233,0,
6.96817535283181E+017,"Belltown 1BR w/ Gym, Roof, Lounge, & Easy Commute",107434423,Blueground,Downtown,Belltown,47.6156911,-122.3479268,Entire home/apt,156,31,0,,,408,296,0,
7.06549233996048E+017,"Urban Luxe Retreat- Parking, Fire Pit, Sleeps 6",77000884,Deanna,Queen Anne,East Queen Anne,47.6372983420955,-122.355412062974,Entire home/apt,275,2,3,2023-03-19,1.15,1,327,3,STR-OPLI-22-001964
7.06647343868826E+017,NEW Bright Capitol Hill Condo|Great Location&Views,171931,Ted,Capitol Hill,Broadway,47.6274,-122.31686,Entire home/apt,135,1,22,2023-03-17,3.49,1,183,22,STR-OPLI-22-001411
7.06668311755551E+017,Newly Updated 3 Bedroom House in West Seattle!,141733572,Lulsged,Delridge,Highland Park,47.51866,-122.3404,Entire home/apt,116,1,17,2023-03-23,2.6,1,61,17,STR-OPLI-22-001468
7.06816706047245E+017,Modern Apartment in Prime Location (ID9636X34),263502162,Landing,Capitol Hill,Broadway,47.61461,-122.31866,Entire home/apt,217,30,0,,,87,6,0,
7.06817523200392E+017,Modern Apartment in Prime Location (ID9817X05),263502162,Landing,Central Area,Minor,47.6146,-122.30386,Entire home/apt,93,30,0,,,87,0,0,
7.06979493162929E+017,"Belltown 1br w/ Gym, Lounge, Pets & easy commute",107434423,Blueground,Downtown,Belltown,47.6156911,-122.3479268,Entire home/apt,147,31,0,,,408,222,0,
7.07079665980069E+017,3 Bedroom Fremont Home w/Parking & Outdoor Space,13079767,Christopher,Other neighborhoods,Fremont,47.65677,-122.36076,Entire home/apt,245,3,9,2023-03-20,1.6,2,8,9,STR-OPLI-21-000411
7.07119498554228E+017,Olympic 3-bedroom dwelling with Patio & PingPong,340706410,Vince,Lake City,Olympic Hills,47.72363,-122.31059,Entire home/apt,124,1,14,2023-03-13,2.4,52,344,14,STR-OPLI-19-003018
7.0726878170664E+017,Modern and cozy townhouse suite,477865035,Zac,Magnolia,Southeast Magnolia,47.6381946,-122.3886124,Entire home/apt,136,1,23,2023-03-21,3.61,1,299,23,STR-OPLI-22-001465
7.07359646471763E+017,Beautiful Two-Bedroom Townhouse in Madison Valley,356442688,Napa,Central Area,Harrison/Denny-Blaine,47.61918,-122.29478,Entire home/apt,250,2,13,2023-02-05,2.13,1,297,13,STR-OPLI-22-001528
7.07431124171897E+017,3 Bedroom Apartment in North Capitol Hill,10215408,Indra,Capitol Hill,Stevens,47.63141,-122.31093,Entire home/apt,150,30,0,,,1,0,0,
7.07956417226056E+017,Luxurious Fremont suite with hammock. Walkable!,9167897,Derik,Other neighborhoods,Fremont,47.65493,-122.34883,Entire home/apt,126,1,25,2023-03-19,3.77,2,141,25,STR-OPLI-22-001157
7.07983518389265E+017,Cozy Ballard Townhouse Newly Restored 700sqf 1BR,453078441,Nancy I,Ballard,Whittier Heights,47.681,-122.37642,Entire home/apt,187,2,5,2022-11-28,0.93,1,355,5,STR-OPLI-22-001435
7.0802918901769E+017,Brand new Home w/ parking & views of Seattle,398317720,Joanne,Other neighborhoods,Fremont,47.66171,-122.34763,Entire home/apt,130,1,17,2023-03-18,2.6,47,74,17,STR-OPLI-22-001444
7.08131509387023E+017,Heart of Queen Anne|Spacious & Cozy 3BR/2BA Home,398317720,Joanne,Queen Anne,North Queen Anne,47.63961,-122.3666,Entire home/apt,218,1,27,2023-02-21,4.13,47,127,27,STR-OPLI-22-001443
7.08638981583465E+017,"Central Home w/ Hot Tub, Peloton, & Big Backyard",417667524,Steve,Central Area,Leschi,47.60778,-122.29531,Entire home/apt,250,6,3,2023-01-15,0.75,1,175,3,STR-OPLI-22-001613
7.08650682038185E+017,Private room in beautiful modern Ballard house,109271272,Joe,Ballard,Loyal Heights,47.68965,-122.37822,Private room,34,30,0,,,1,153,0,
7.08713748283711E+017,Private room with ample sunlight,476597686,Jayavasanth,Ballard,West Woodland,47.66841,-122.37373,Private room,60,30,0,,,1,89,0,
7.08762220887371E+017,Modern 3 br townhouse near downtown,487344448,Ricardo,Beacon Hill,North Beacon Hill,47.58867,-122.31116,Entire home/apt,171,3,36,2023-03-20,5.57,11,137,36,STR-OPLI-19-000476
7.09057802101616E+017,Apartment in University District/ Micro Studio,123468144,Wish,University District,University District,47.6640508,-122.3062065,Private room,99,1,5,2022-11-12,0.76,16,262,5,STR-OPLI-21-001345
7.09307811528906E+017,"Relaxing Condo in Entertainment Hub, Capitol Hill!",11605738,Collin,Capitol Hill,Broadway,47.62688,-122.31915,Entire home/apt,97,1,54,2023-03-15,9.1,1,128,54,STR-OPLI-22-001461
7.09342057676243E+017,Apartment in University District/ Micro Studio,123468144,Wish,University District,University District,47.6640508,-122.3062065,Private room,99,1,7,2022-12-13,1.15,16,211,7,STR-OPLI-21-001345
7.09850914816093E+017,"Ballard 2br w/ shops, BBQ & lounge, near Zipcar",107434423,Blueground,Ballard,West Woodland,47.6691993,-122.3740343,Entire home/apt,139,31,0,,,408,365,0,
7.09851236078852E+017,"Belltown 1br w/ Roof, Gym & Lounge, close to Metro",107434423,Blueground,Downtown,Belltown,47.6156911,-122.3479268,Entire home/apt,130,31,0,,,408,348,0,
