id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
6.12711177771006E+017,*Brand New* 2 Bd Loft w/ Lux Finishes in OTE near Downtown!,54769683,Annie,,Near East,39.95921,-82.96627,Entire home/apt,63,1,44,2023-03-26,4.06,13,164,44,2022-1167
6.13000694514158E+017,*NEWLY REMODLED* CHEERFUL 4BR HOME WITH FREE PARK,158439641,GH Hospitality,,Near South,39.94631,-82.95497,Entire home/apt,158,2,44,2023-03-12,4.04,97,4,44,2022-2002
6.13038920399346E+017,Cozy Cabin in the Heart of the City,229459088,Matt,,West Olentangy,39.99304,-83.04608,Entire home/apt,204,2,45,2022-12-31,4.17,1,126,45,
6.14289797953252E+017,Updated 4 Bed/2.5Bath Family Friendly Private Home,89941560,Hilary,,Northland,40.08881,-82.97756,Entire home/apt,159,2,25,2023-03-17,2.73,1,143,25,2022-1884
6.14539857859692E+017,German Village House w/2 car garage & big yard!,51153135,Allison,,Near South,39.948082,-82.992607,Entire home/apt,113,1,45,2023-03-26,4.08,2,113,45,2023-2071
6.15098371690673E+017,"Good Vibes : 3 Beds, 1.5 Ba : Short North & OSU",55898380,Ashley,,Near North/University,39.99015,-83.004219,Entire home/apt,287,2,27,2023-03-05,2.66,2,133,27,2021-3564
6.15251269114378E+017,Suite 23 - Spacious and Stylish in the Old North,431344669,Jesse,,Near North/University,40.0158996582031,-83.0022964477539,Entire home/apt,174,1,63,2023-03-26,6.34,8,145,63,2022-1733
6.15904477566369E+017,"Cozy 1BD Tiny Home near German V., Dntn Columbus",166091102,Brian,,Near South,39.94216,-82.98513,Entire home/apt,82,1,82,2023-03-21,7.86,2,150,82,2022-1682
6.16127407014951E+017,Franklinton 3-Bdr Home Mins From Downtown Columbus,456707959,CBThree Ventures,,Franklinton,39.95767,-83.02415,Entire home/apt,138,1,28,2023-03-26,3.11,1,345,28,2022-1745
6.1675838726899E+017,Lovely 1-bedroom rental unit with free parking,110090747,Midus Touch,,Eastland/Brice,39.92684,-82.82294,Entire home/apt,72,2,16,2023-03-20,1.88,3,348,16,Exempt
6.17221133571854E+017,Lovely Brownstone in Short North Area!,16528376,Jenean,,Near North/University,39.989281,-83.006271,Entire home/apt,91,30,5,2023-01-31,0.52,5,234,5,
6.17891776877376E+017,Cheerful 4-Bedroom - Walking Distance to the Shoe,453019578,Bryden,,Near North/University,40.00686,-83.01691,Entire home/apt,143,2,16,2022-11-27,1.48,32,139,16,2022-1991
6.18044123137298E+017,"3 Bedroom Home in the Short North, We <3 OSU",443246026,Nsr,,Near North/University,39.98231,-83.00777,Entire home/apt,225,3,14,2023-03-20,1.53,9,295,14,2022-2345
6.18238080055441E+017,German Village Columbus Cottage,149742461,Corey,,Near South,39.93825,-82.99556,Entire home/apt,78,1,45,2023-03-18,4.34,17,60,45,2022-1345
6.1829374707848E+017,"Urban Chic Condo

""Medary Place""",137176232,Nichole,,Near North/University,40.01488,-83.00635,Entire home/apt,141,1,30,2023-03-26,2.97,1,103,30,2022-1744
6.18381152624749E+017,"Your Haven - FullKitchen, WasherDryer, 2 Bedroom",1528218,Ashley,,Near South,39.94526,-82.95155,Entire home/apt,82,30,1,2023-01-06,0.37,1,169,1,
6.18720774762129E+017,Historical Hubbard Home in Short North (NEW),132541121,Chad,,Near North/University,39.978294,-83.006569,Entire home/apt,281,2,34,2023-03-18,3.58,1,95,34,2022-1724
6.19123459722144E+017,Cheerful 1 Bedroom in Downtown Columbus,453119612,Delphine,,Near South,39.94652,-82.97755,Private room,90,1,21,2023-03-26,1.98,5,363,21,2022-1596
6.19127397362361E+017,"A Royal Suite near Downtown Columbus, Ohio",453119612,Delphine,,Near South,39.9468116760254,-82.9780654907227,Private room,150,1,3,2022-09-05,0.29,5,364,3,2022-1596
6.19437513558606E+017,Centrally Located 4- bedroom Near OSU Campus,453019578,Bryden,,Near North/University,39.98974,-83.01118,Entire home/apt,172,2,20,2023-03-06,2.07,32,78,20,2022-1978
6.19570942802921E+017,Centrally located near High St,453019578,Bryden,,Near North/University,39.98988,-83.01025,Entire home/apt,81,2,16,2023-03-04,1.76,32,169,16,2022-1979
